"Ticker","Date","LatestAvailableDate","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SignalGroup","ActiveSignal","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","SignalAgeLabel","AgeDays","Trend","TrendShort","TrendMedium","TrendLong","Structure","Regime","RisenScore","RisenInsideRolling","RisenRecentUpBreak","RisenVolSurge","Quadrant","AlphaStatus","RVol","VolPower","VolRegime","XRayBuyPowerPct","XRaySellPowerPct","RSI","ADX","PlusDI","MinusDI","EMA21","EMA50","EMA200","Volume","VolumeSMA20","Score","LogicNotes","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","StopLoss","TP1","TP2","TP2Fib","RiskBuy1Pct","RiskAvgPct","UpsideBuy1Pct","UpsideAvgPct","RewardRiskBuy1","RewardRiskAvg"
"TALF","2026-05-22","2026-05-22","558","FULL","780","24.8","V-SHAPE","V-SHAPE","reversal","TRUE","","V-SHAPE","2026-05-22","","NEW","0","DOWNTREND","BULLISH","BULLISH","BULLISH","DEMAND STRUCTURE","EXPLOSIVE BULL","19.18","TRUE","TRUE","TRUE","LEADING","LEADING (V-Shape)","1.86","1.86","EXPANSION","100","0","56.45","32.58","25.48","14","706.39","677.22","552.8","762700","410740","5050","Supertrend bearish | RSI 56.5 > 50 | Volume valid 1.86x | Lolos anti-crash ADX | RISEN EXPLOSIVE BULL","Full Grid (1-2-3-4)","100000000","780","695","675","645","0.1","0.2","0.3","0.4","128","287","444","620","1479","99890500","109500","675.39","675.41","590","1065","1350","1350","24.36","12.64","73.08","99.88","3","7.9"
"RALS","2026-05-22","2026-05-22","558","FULL","396","-12","AVOID","-","passive","FALSE","","SMART GAMMA","2026-03-03","","80d","80","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","0","FALSE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","1.69","1.69","EXPANSION","50","50","26.15","16.12","14.36","45.45","446.79","451.25","437.88","14724000","8731700","840","Supertrend bearish | RSI 26.1 lemah | Volume valid 1.69x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","530","470","456","436","0.1","0.2","0.3","0.4","188","425","657","917","2187","99879400","120600","456.7","456.72","406","715","900","900","23.4","11.1","69.81","97.07","2.98","8.74"
"SMAR","2026-05-22","2026-05-22","558","FULL","5100","6.029106029106029","AVOID","-","passive","FALSE","","V-SHAPE","2026-03-03","","80d","80","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.65","0.65","DRY / QUIET","58.72","41.28","38.11","27.2","18.33","31.46","5740.62","5666.78","5163.22","154600","239090","840","Supertrend bearish | RSI 38.1 lemah | Volume 0.65x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","5975","5650","5550","5450","0.1","0.2","0.3","0.4","16","35","54","73","178","99090000","910000","5566.85","5568.45","5225","7100","8225","8225","12.55","6.14","37.66","47.75","3","7.78"
"APEX","2026-05-22","2026-05-22","558","FULL","142","5.970149253731343","AVOID","-","passive","FALSE","","V-SHAPE","2026-03-02","","81d","81","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","60.71","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.53","0.53","DRY / QUIET","72.22","27.78","28.38","24.75","11.83","33.59","173.43","189","183.34","15744500","29715010","838","Supertrend bearish | RSI 28.4 lemah | Volume 0.53x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","258","228","220","210","0.1","0.2","0.3","0.4","387","877","1363","1904","4531","99950200","49800","220.59","220.6","193","356","454","454","25.19","12.51","75.97","105.81","3.02","8.46"
"DOID","2026-05-22","2026-05-22","558","FULL","210","5","AVOID","-","passive","FALSE","","V-SHAPE","2026-03-02","","81d","81","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","22.26","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.46","0.46","DRY / QUIET","88.24","11.76","29.86","38.09","6.36","33.28","234.98","255.78","320.82","2445100","5371955","838","Supertrend bearish | RSI 29.9 lemah | Volume 0.46x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","318","300","294","288","0.1","0.2","0.3","0.4","314","666","1020","1388","3388","99927600","72400","294.95","294.95","276","382","444","444","13.21","6.42","39.62","50.54","3","7.87"
"ESSA","2026-05-22","2026-05-22","558","FULL","705","3.6764705882352944","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-03-02","","81d","81","DOWNTREND","BEARISH","BEARISH","BULLISH","DOWNTREND DISCOUNT","SIDEWAYS","24.94","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.89","0.89","NORMAL","91.67","8.33","39.44","26.47","11.74","24.65","789.93","774.44","702.81","148277000","166216715","838","Supertrend bearish | RSI 39.4 lemah | Volume 0.89x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","725","665","650","625","0.1","0.2","0.3","0.4","137","300","461","640","1538","99847500","152500","649.2","649.26","590","930","1130","1130","18.62","9.12","55.86","74.06","3","8.12"
"RUIS","2026-05-22","2026-05-22","558","FULL","180","4.651162790697675","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-03-02","","81d","81","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","64.07","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.64","0.64","DRY / QUIET","90","10","28.25","24.86","7.84","31.41","208.39","223.26","221.03","886100","1381285","838","Supertrend bearish | RSI 28.3 lemah | Volume 0.64x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","310","258","244","226","0.1","0.2","0.3","0.4","322","775","1229","1769","4095","99944000","56000","244.06","244.07","200","476","640","640","35.48","18.05","106.45","162.23","3","8.99"
"MLIA","2026-05-22","2026-05-22","558","FULL","250","-0.7936507936507936","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-01-09","","133d","133","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","65","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.3","0.3","DRY / QUIET","0","100","16.9","73.96","4.45","42.54","262.67","277.89","308.95","45700","153520","834","Supertrend bearish | RSI 16.9 lemah | Volume 0.3x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","350","340","336","332","0.1","0.2","0.3","0.4","285","588","892","1204","2969","99911000","89000","336.51","336.52","326","386","424","424","6.86","3.12","21.14","26","3.08","8.32"
"SOFA","2026-05-22","2026-05-22","558","FULL","338","-2.8735632183908044","AVOID","-","passive","FALSE","","V-SHAPE","2026-02-03","","108d","108","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","45.58","TRUE","FALSE","FALSE","IMPROVING","IMPROVING (Passive)","0.75","0.75","DRY / QUIET","61.11","38.89","32.85","26.72","13.38","32.07","389.72","420.17","334.32","3572800","4775915","834","Supertrend bearish | RSI 32.9 lemah | Volume 0.75x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","378","360","356","350","0.1","0.2","0.3","0.4","264","555","842","1142","2803","99904400","95600","356.42","356.42","332","530","600","600","12.17","6.85","58.73","68.34","4.83","9.97"
"DNAR","2026-05-22","2026-05-22","558","FULL","124","1.639344262295082","AVOID","-","passive","FALSE","","V-SHAPE","2026-02-27","","84d","84","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","58.72","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.21","0.21","DRY / QUIET","75","25","31.52","23.96","16.1","29.32","135.22","140.11","141.13","450300","2161205","832","Supertrend bearish | RSI 31.5 lemah | Volume 0.21x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","160","149","146","143","0.1","0.2","0.3","0.4","625","1342","2054","2797","6818","99981300","18700","146.64","146.64","136","196","232","232","15","7.26","45","58.21","3","8.02"
"MPPA","2026-05-22","2026-05-22","558","FULL","45","4.651162790697675","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-02-27","","84d","84","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","49.89","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.33","0.33","DRY / QUIET","100","0","37.05","15.46","17.37","37.57","49.62","50.86","56.46","5288800","16113715","832","Supertrend bearish | RSI 37.0 lemah | Volume 0.33x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","58","55","54","53","0.1","0.2","0.3","0.4","1724","3636","5555","7547","18462","99993300","6700","54.16","54.16","51","69","79","79","12.07","5.84","36.21","45.86","3","7.86"
"TAPG","2026-05-22","2026-05-22","558","FULL","1620","7.641196013289036","AVOID","-","passive","FALSE","","SMART SNIPER","2026-02-27","Demand Structure","84d","84","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","NORMAL UPTREND","13.07","TRUE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","1.5","1.5","EXPANSION","83.78","16.22","38.92","32.34","17.97","32.37","1810.6","1798.63","1584","58841800","39303940","832","Supertrend bearish | RSI 38.9 lemah | Volume valid 1.5x | Crash filter aktif | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","1625","1485","1450","1400","0.1","0.2","0.3","0.4","61","134","206","285","686","99581500","418500","1451.63","1451.74","1330","2070","2510","2510","18.15","8.38","54.46","72.91","3","8.7"
"DADA","2026-05-22","2026-05-22","558","FULL","50","0","AVOID","-","passive","FALSE","","SMART SNIPER","2026-01-07","Discount Only","135d","135","DOWNTREND","NEUTRAL","BEARISH","BULLISH","DOWNTREND DISCOUNT","SIDEWAYS","0","FALSE","FALSE","FALSE","LEADING","LEADING (Passive)","0.09","0.09","DRY / QUIET","50","50","43.12","83.2","65.97","1.55","50","50.2","47.03","169400","1826615","830","Supertrend bearish | RSI 43.1 lemah | Volume 0.09x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","60","34","27","18","0.1","0.2","0.3","0.4","1666","5882","11111","22222","40881","99994100","5900","24.46","24.46","7","163","240","240","88.33","71.38","300","881.2","3.4","12.34"
"MPMX","2026-05-22","2026-05-22","558","FULL","995","0","HOLD","-","passive","FALSE","","SMART GAMMA","2026-01-07","","135d","135","UPTREND","BEARISH","BEARISH","BULLISH","DEMAND STRUCTURE","NORMAL UPTREND","47.04","TRUE","TRUE","FALSE","LEADING","LEADING (Passive)","1.74","1.74","EXPANSION","50","50","46.92","19","12.03","19.82","1000.03","998.48","987.43","6176800","3552530","830","Supertrend bullish | RSI 46.9 lemah | Volume valid 1.74x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","990","960","950","940","0.1","0.2","0.3","0.4","101","208","315","425","1049","99842000","158000","951.78","951.78","925","1090","1200","1200","6.57","2.81","21.21","26.08","3.23","9.27"
"SDPC","2026-05-22","2026-05-22","558","FULL","184","3.954802259887006","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-01-07","","135d","135","DOWNTREND","BEARISH","BEARISH","BULLISH","DEMAND STRUCTURE","NORMAL DOWNTREND","52.34","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.15","0.15","DRY / QUIET","87.5","12.5","43.41","21.01","10.88","25.1","188.37","189.04","169.18","47300","312490","830","Supertrend bearish | RSI 43.4 lemah | Volume 0.15x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","188","169","164","157","0.1","0.2","0.3","0.4","531","1183","1829","2547","6090","99959000","41000","164.14","164.14","147","250","312","312","21.81","10.44","65.96","90.09","3.02","8.63"
"BGTG","2026-05-22","2026-05-22","558","FULL","117","0.8620689655172413","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-01-06","","136d","136","DOWNTREND","BEARISH","BEARISH","BULLISH","DOWNTREND DISCOUNT","SIDEWAYS","89.58","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.45","0.45","DRY / QUIET","50","50","42.93","21.14","9.86","20.42","119.71","121.94","115.52","2531100","5641235","828","Supertrend bearish | RSI 42.9 lemah | Volume 0.45x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","144","126","122","116","0.1","0.2","0.3","0.4","694","1587","2459","3448","8188","99986400","13600","122.11","122.11","106","202","258","258","26.39","13.2","79.17","111.28","3","8.43"
"CARS","2026-05-22","2026-05-22","558","FULL","83","0","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-02-25","","86d","86","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","36.46","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.85","0.85","NORMAL","77.78","22.22","28.81","18.56","13.32","30.75","91.49","95.77","104.99","8848300","10351225","828","Supertrend bearish | RSI 28.8 lemah | Volume 0.85x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","121","103","98","92","0.1","0.2","0.3","0.4","826","1941","3061","4347","10175","99977100","22900","98.26","98.26","82","180","238","238","32.23","16.55","96.69","142.22","3","8.6"
"JAYA","2026-05-22","2026-05-22","558","FULL","128","0.7874015748031495","HOLD","-","passive","FALSE","","BETA BREAKOUT","2026-02-25","","86d","86","UPTREND","BEARISH","BEARISH","BULLISH","UPTREND DISCOUNT","SIDEWAYS","100","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.26","0.26","DRY / QUIET","62.5","37.5","43.4","33.92","15.52","15.55","135.21","133.41","119.22","4634000","17747785","828","Supertrend bullish | RSI 43.4 lemah | Volume 0.26x | Crash filter aktif | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","162","132","124","114","0.1","0.2","0.3","0.4","617","1515","2419","3508","8059","99980200","19800","124.06","124.06","99","256","352","352","38.89","20.2","117.28","183.73","3.02","9.1"
"NICE","2026-05-22","2026-05-22","553","FULL","280","0","AVOID","-","passive","FALSE","","SMART SNIPER","2026-01-06","Demand Structure","136d","136","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","33.16","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.41","0.41","DRY / QUIET","77.78","22.22","35.74","22.71","14.89","26.58","300","314.23","365.12","307300","753935","828","Supertrend bearish | RSI 35.7 lemah | Volume 0.41x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","442","408","398","386","0.1","0.2","0.3","0.4","226","490","753","1036","2505","99940200","59800","398.96","398.97","370","550","660","660","16.29","7.26","49.32","65.43","3.03","9.01"
"NINE","2026-05-22","2026-05-22","558","FULL","95","-4.040404040404041","AVOID","-","passive","FALSE","","V-SHAPE","2026-02-25","","86d","86","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.08","1.08","NORMAL","27.78","72.22","33.32","18.76","14.82","27.3","124.13","137.52","179.96","37623900","34937280","828","Supertrend bearish | RSI 33.3 lemah | Volume 1.08x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","150","126","120","112","0.1","0.2","0.3","0.4","666","1587","2500","3571","8324","99981400","18600","120.11","120.11","98","228","306","306","34.67","18.41","104","154.76","3","8.41"
"RAFI","2026-05-22","2026-05-22","558","FULL","36","0","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-01-06","","136d","136","DOWNTREND","NEUTRAL","BEARISH","BULLISH","DEMAND STRUCTURE","SIDEWAYS","0","FALSE","FALSE","FALSE","LEADING","LEADING (Passive)","0","0","NO VOLUME","50","50","40.45","37.18","20.15","44.11","36.01","36.31","33.29","0","0","828","Supertrend bearish | RSI 40.5 lemah | Volume NaNx | Crash filter aktif | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","38","34","33","32","0.1","0.2","0.3","0.4","2631","5882","9090","12500","30103","99993600","6400","33.22","33.22","30","50","62","62","21.05","9.69","63.16","86.65","3","8.95"
"ASJT","2026-05-22","2026-05-22","558","FULL","177","2.9069767441860463","AVOID","-","passive","FALSE","","G ACC","2026-01-05","","137d","137","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","53.45","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.11","0.11","DRY / QUIET","87.5","12.5","38.34","27.27","7.3","28.5","183.31","185.85","163.4","40700","368395","826","Supertrend bearish | RSI 38.3 lemah | Volume 0.11x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","254","178","159","134","0.1","0.2","0.3","0.4","393","1123","1886","2985","6387","99958000","42000","156.5","156.52","97","490","725","725","61.81","38.02","185.43","363.25","3","9.55"
"ASRM","2026-05-22","2026-05-22","558","FULL","272","2.2556390977443606","AVOID","-","passive","FALSE","","SMART SNIPER","2026-01-05","Structure + Discount","137d","137","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","83.83","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","1.28","1.28","EXPANSION","100","0","36.91","27.05","7.47","30.01","282.6","288.62","316.66","18500","14405","826","Supertrend bearish | RSI 36.9 lemah | Volume valid 1.28x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","354","334","328","320","0.1","0.2","0.3","0.4","282","598","914","1250","3044","99935200","64800","328.3","328.31","310","420","486","486","12.43","5.57","37.29","48.03","3","8.62"
"BVIC","2026-05-22","2026-05-22","558","FULL","100","2.0408163265306123","AVOID","-","passive","FALSE","","SMART GAMMA","2026-01-05","","137d","137","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","85.96","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.56","0.56","DRY / QUIET","100","0","37.95","25.52","8.71","21.32","103.22","107.33","108.38","1049700","1889105","826","Supertrend bearish | RSI 38.0 lemah | Volume 0.56x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","139","123","119","113","0.1","0.2","0.3","0.4","719","1626","2521","3539","8405","99984500","15500","118.96","118.96","104","192","244","244","25.18","12.57","75.54","105.11","3","8.36"
"CNMA","2026-05-22","2026-05-22","558","FULL","94","3.296703296703297","AVOID","-","passive","FALSE","","SMART SNIPER","2026-01-05","Structure + Discount","137d","137","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","17.5","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.89","0.89","NORMAL","62.5","37.5","31.7","36.92","8.56","28.54","100.23","104.2","119.4","12503300","13987660","826","Supertrend bearish | RSI 31.7 lemah | Volume 0.89x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","128","121","119","117","0.1","0.2","0.3","0.4","781","1652","2521","3418","8372","99976500","23500","119.42","119.42","113","151","173","173","11.72","5.37","35.16","44.87","3","8.35"
"PTPP","2026-05-22","2026-05-22","558","FULL","214","1.9047619047619049","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-02-24","","87d","87","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","47.47","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.39","0.39","DRY / QUIET","100","0","26.09","25.52","14.37","32.32","242.18","270.09","334.01","4091400","10378165","826","Supertrend bearish | RSI 26.1 lemah | Volume 0.39x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","374","336","326","312","0.1","0.2","0.3","0.4","267","595","920","1282","3064","99968200","31800","326.27","326.27","292","498","620","620","21.93","10.5","65.78","90.03","3","8.57"
"BAYU","2026-05-22","2026-05-22","558","FULL","1160","0.8695652173913043","AVOID","-","passive","FALSE","","SMART GAMMA","2026-02-23","","88d","88","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","17.5","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.43","0.43","DRY / QUIET","55.56","44.44","22.37","37.28","10.55","38.24","1300.55","1334.79","1341.48","104600","240465","824","Supertrend bearish | RSI 22.4 lemah | Volume 0.43x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","1375","1290","1265","1235","0.1","0.2","0.3","0.4","72","155","237","323","787","99766000","234000","1267.67","1267.74","1195","1645","1915","1915","13.09","5.73","39.27","51.06","3","8.91"
"BBSS","2026-05-22","2026-05-22","558","FULL","130","-4.411764705882353","AVOID","-","passive","FALSE","","V-SHAPE","2026-02-23","","88d","88","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","82.15","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.37","1.37","EXPANSION","31.03","68.97","24.15","20.08","10.68","27.5","160.7","189.24","263.21","885200","646260","824","Supertrend bearish | RSI 24.1 lemah | Volume valid 1.37x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","276","258","252","246","0.1","0.2","0.3","0.4","362","775","1190","1626","3953","99973800","26200","252.91","252.91","230","346","414","414","16.67","9.06","50","63.7","3","7.03"
"KMTR","2026-05-22","2026-05-22","558","FULL","222","0.9090909090909091","AVOID","-","passive","FALSE","","V-SHAPE","2026-02-23","","88d","88","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","24.24","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","1.12","1.12","NORMAL","57.89","42.11","26.93","34.64","6.01","25.05","247.18","256.78","273.05","208600","185985","824","Supertrend bearish | RSI 26.9 lemah | Volume 1.12x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","298","272","264","256","0.1","0.2","0.3","0.4","335","735","1136","1562","3768","99952600","47400","265.27","265.27","242","382","466","466","18.79","8.77","56.38","75.67","3","8.63"
